,selling_price,new-price,year,km_driven,mileage
7425,462000,943000,2015,36967,21.21
7426,500000,1284000,2014,69500,21.9
7427,850000,1598000,2017,37959,18.19
7428,425000,1379000,2013,60000,22.7
7429,850000,2437000,2014,137000,15.1
7430,1000000,1957999,2016,50000,19.67
7431,1785000,2840000,2018,19500,12.95
7432,650000,1144000,2015,64000,17.21
7433,650000,1283000,2017,120000,22.54
7434,600000,1208000,2015,50000,16.2
7435,450000,986000,2015,20000,20.85
7436,470000,1202000,2013,48000,25.8
7437,420000,529000,2019,13500,15.37
7438,940000,1231000,2019,10000,19.34
7439,1075000,2053000,2016,22000,13.0
7440,450000,1645000,2013,78125,17.1
7441,582000,741000,2018,42000,18.9
7442,440000,986000,2015,52000,20.85
7443,450000,1913000,2011,78333,16.2
7444,434999,645000,2015,43000,31.79
7445,260000,1024000,2010,35000,13.6
7446,1650000,172000,2014,62000,12.3
7447,576000,1341000,2017,28056,18.6
7448,535000,1144000,2016,43439,16.2
7449,235000,2439000,2008,90000,13.5
7450,599000,2339000,2012,74000,16.0
7451,290000,654000,2017,13000,25.17
7452,750000,1051000,2018,30000,15.96
7453,550000,1766000,2013,74832,17.1
7454,725000,1292000,2017,26000,15.9
7455,635000,1150000,2018,24265,18.7
7456,420000,766000,2019,20000,20.3
7457,1269000,1869000,2017,68000,15.4
7458,298000,631000,2014,25000,23.1
7459,450000,1119000,2014,25000,16.47
7460,799000,1091000,2019,23500,17.5
7461,525000,2121000,2009,80000,12.05
7462,600000,1219000,2017,54000,22.54
7463,350000,1627000,2011,39000,17.0
7464,525000,1662000,2012,91000,14.3
7465,1200000,1809000,2018,32000,22.0
7466,700000,2328000,2014,66746,15.1
7467,509999,660000,2019,7000,23.1
7468,459999,688000,2018,13500,20.51
7469,300000,501999,2017,26000,33.44
7470,420000,1015000,2013,110000,15.96
7471,985000,1208000,2018,26606,0.0
7472,1050000,1315000,2019,20000,23.7
7473,1750000,1953000,2019,10000,16.8
7474,1150000,1766000,2018,20000,17.0
7475,900000,1680000,2018,31000,17.4
7476,1650000,2990000,2017,65000,13.68
7477,499000,742000,2018,13000,18.9
7478,825000,1206000,2018,21000,16.02
7479,298000,617000,2017,49000,25.17
7480,409999,660000,2017,50000,23.1
7481,319000,1175000,2012,58000,18.78
7482,450000,898000,2015,38000,21.21
7483,635000,1102000,2015,30000,15.96
7484,450000,764000,2016,24000,21.79
7485,725000,1189000,2017,35000,19.0
7486,191000,637000,2014,110000,19.0
7487,380000,639000,2017,60000,24.04
7488,1075000,1419000,2018,11000,14.8
7489,1125000,1419000,2019,19375,14.8
7490,285000,480000,2015,22000,22.74
7491,525000,1175000,2014,62000,17.21
7492,785000,1805999,2015,31996,17.0
7493,360000,709000,2014,50000,18.9
7494,509999,986000,2015,65000,20.4
7495,1000000,1587000,2018,36000,21.5
7496,960000,1844000,2018,35000,22.0
7497,425000,777000,2017,15000,23.84
7498,625000,1830999,2015,71000,26.0
7499,675000,1208000,2017,55000,16.2
7500,200000,469000,2014,30000,22.74
7501,600000,1278000,2019,10000,18.6
7502,950000,1662000,2019,20000,14.84
7503,340000,1698999,2010,78000,17.0
7504,585000,1324000,2017,50000,18.6
7505,500000,1066000,2013,78000,15.5
7506,1150000,1766000,2018,33000,17.7
7507,700000,1149000,2017,80000,17.5
7508,930000,2053000,2017,50000,13.0
7509,975000,1175000,2019,7121,17.21
7510,110000,701000,2010,65000,18.9
7511,390000,1811000,2011,57501,22.32
7512,600000,1031000,2014,140000,15.96
7513,750000,1402000,2017,18000,18.6
7514,390000,1024000,2013,65000,15.96
7515,690000,1753000,2015,56000,25.1
7516,375000,1402000,2010,64000,18.5
7517,600000,914000,2019,5000,21.21
7518,800000,1729000,2015,20000,18.0
7519,1135000,2254000,2016,35000,16.0
7520,590000,1714999,2013,49000,16.09
7521,860000,1390000,2018,40000,17.0
7522,475000,672000,2017,28960,23.1
7523,350000,1583000,2013,80000,15.04
7524,1200000,1975000,2018,50000,19.67
7525,1285000,2328000,2017,51524,16.0
7526,790000,1095000,2017,40000,21.4
7527,710000,1314000,2017,59000,19.12
7528,944999,1419000,2018,22506,17.0
7529,725000,1766000,2016,40125,17.01
7530,450000,709000,2018,35000,18.9
7531,459999,707000,2019,10000,20.3
7532,600000,1714999,2010,25000,16.8
7533,445000,988000,2015,67362,20.0
7534,450000,1327000,2012,113000,23.0
7535,900000,1939999,2015,110000,15.4
7536,299000,493000,2018,31243,33.44
7537,700000,1290000,2020,20000,19.65
7538,530000,1066000,2015,35000,20.85
7539,185000,657000,2010,70000,19.81
7540,580000,986000,2018,18000,22.0
7541,545000,827000,2018,35505,23.84
7542,700000,1283000,2016,60000,22.54
7543,825000,2491000,2013,95000,15.1
7544,1200000,1811000,2018,30000,22.0
7545,825000,1657999,2016,5000,16.55
7546,395000,1202000,2015,92707,25.8
7547,850000,1592000,2018,40000,16.55
7548,650000,1024000,2019,15787,18.0
7549,591000,1768000,2014,56664,25.6
7550,1250000,2491000,2017,112000,16.0
7551,285000,967000,2014,67700,20.0
7552,825000,1183000,2019,12000,18.7
7553,449000,700000,2014,29000,23.1
7554,699000,1175000,2016,32555,17.21
7555,1125000,2354000,2018,22000,14.59
7556,800000,1920000,2015,100000,15.4
7557,600000,1278000,2017,70650,18.6
7558,650000,1327000,2018,90000,22.54
7559,290000,733000,2012,54000,18.9
7560,500000,739000,2019,8000,20.3
7561,378000,1054000,2011,73625,13.6
7562,850000,164000,2011,40000,11.74
7563,950000,2529000,2012,90000,22.7
7564,590000,1379000,2016,62131,21.7
7565,450000,930000,2016,23521,18.15
7566,800000,1459000,2015,55375,22.77
7567,300000,770000,2014,27123,20.36
7568,495000,771000,2015,29000,18.9
7569,500000,770000,2014,40000,18.9
7570,620000,914000,2018,16000,22.0
7571,935000,2531000,2016,46000,22.7
7572,630000,986000,2019,50000,21.21
7573,825000,2491000,2012,120456,15.1
7574,500000,1710000,2013,65000,17.0
7575,585000,1046000,2015,43290,20.85
7576,459999,1197000,2014,44000,22.54
7577,550000,1255000,2017,35000,18.6
7578,700000,1643000,2015,75000,15.74
7579,434999,700000,2015,76400,23.1
7580,275000,1324000,2009,85000,17.0
7581,409999,544000,2020,8200,16.11
7582,434999,1284000,2012,74508,22.54
7583,1140000,2231000,2017,33000,13.0
7584,894999,1177000,2018,3919,23.8
7585,525000,819000,2017,11300,23.84
7586,972000,1208000,2018,26193,17.21
7587,490000,663000,2018,25000,18.9
7588,580000,1830999,2014,82911,26.0
7589,325000,1680000,2010,65000,17.0
7590,940000,1336000,2019,15500,22.54
7591,375000,1177000,2013,64000,25.8
7592,600000,1003999,2019,11000,21.21
7593,800000,1680000,2018,41000,17.4
7594,350000,2461000,2008,60000,13.5
7595,200000,1219000,2010,78500,23.0
7596,430000,910000,2016,43652,18.16
7597,315000,890000,2012,126000,18.6
7598,800000,1913000,2013,80000,22.32
7599,900000,1889000,2015,120000,15.4
7600,505000,1755000,2014,68000,26.0
7601,595000,1206000,2014,46000,19.01
7602,680000,882000,2018,30000,19.0
7603,185000,449000,2013,35000,22.74
7604,620000,1679000,2015,90000,26.0
7605,780000,2254000,2014,90000,15.1
7606,350000,986000,2010,36000,16.6
7607,290000,469000,2017,50000,24.7
7608,825000,2491000,2012,74000,15.1
7609,468000,672000,2017,17210,23.1
7610,370000,639000,2017,15000,23.01
7611,790000,1698999,2017,29000,17.4
7612,530000,1882999,2011,110000,22.32
7613,685000,1402000,2017,11577,18.6
7614,430000,1324000,2013,64321,18.5
7615,415000,643000,2016,67000,23.1
7616,1100000,1980999,2017,50000,13.0
7617,400000,480000,2020,5000,22.05
7618,350000,505999,2018,58000,33.44
7619,745000,1175000,2018,7000,16.47
7620,420000,657000,2016,45500,18.9
7621,400000,761000,2017,30000,23.84
7622,795000,1657999,2017,42000,16.55
7623,400000,672000,2017,60000,23.1
7624,1350000,173000,2011,22800,11.74
7625,375000,1645000,2013,80000,17.01
7626,240000,933000,2012,80000,20.0
7627,260000,480000,2015,15200,22.74
7628,1265000,2491000,2018,29890,15.1
7629,475000,771000,2014,35000,18.9
7630,1275000,2229000,2018,40000,19.67
7631,509999,1099000,2013,120000,15.96
7632,320000,2524000,2010,77000,13.5
7633,1300000,2235000,2017,80000,16.0
7634,940000,2059000,2018,12000,15.29
7635,770000,1008000,2019,15000,21.4
7636,875000,2491000,2012,80000,15.1
7637,861000,1284000,2019,16000,22.54
7638,350000,639000,2017,18000,25.17
7639,745000,1032000,2017,3700,21.21
7640,1050000,1651000,2018,25000,17.1
7641,260000,1732999,2009,74475,16.8
7642,885000,1652000,2018,28246,17.7
7643,1270000,1869000,2017,68500,15.4
7644,660000,1805999,2015,85118,18.0
7645,869999,1698999,2018,20000,17.8
7646,240000,707000,2012,40000,18.9
7647,1240000,2491000,2018,29000,15.1
7648,355000,764000,2012,58700,21.79
7649,675000,2216000,2015,50000,15.1
7650,380000,898000,2016,46000,20.4
7651,365000,449000,2020,7000,22.05
7652,790000,1574000,2018,69000,21.5
7653,685000,1284000,2015,94532,22.54
7654,550000,1046000,2016,111000,25.83
7655,300000,445000,2018,25000,24.7
7656,450000,890000,2016,30000,21.21
7657,1175000,2339000,2016,99000,16.0
7658,229999,688000,2012,50000,18.9
7659,315000,856000,2012,32000,15.6
7660,465000,877000,2017,35318,20.89
7661,635000,986000,2015,47529,21.21
7662,740000,921000,2019,5000,20.3
7663,875000,1913000,2016,52000,23.9
7664,875000,1698999,2017,27000,17.8
7665,880000,1975000,2016,60000,19.67
7666,300000,743000,2012,35000,18.9
7667,944999,2053000,2016,46432,15.8
7668,1100000,1337000,2019,6500,18.15
7669,1125000,1652000,2018,16000,17.0
7670,525000,1869000,2013,54000,14.0
7671,1115000,2229000,2016,108000,19.67
7672,315000,742000,2012,49000,16.95
7673,675000,943000,2018,26000,22.0
7674,650000,1276000,2017,20000,17.0
7675,385000,1005000,2015,120000,20.85
7676,775000,2491000,2012,74000,15.1
7677,484999,629000,2018,77000,26.6
7678,459999,1066000,2014,57028,21.21
7679,375000,1714999,2010,55000,15.04
7680,585000,742000,2017,10000,18.9
7681,740000,1188000,2016,40000,17.21
7682,275000,1175000,2010,51000,16.47
7683,550000,907000,2019,5000,21.21
7684,250000,1066000,2010,52000,17.5
7685,731000,1068000,2018,14000,21.4
7686,490000,1278000,2015,90000,18.6
7687,600000,1072000,2016,80000,26.1
7688,950000,1679000,2017,50000,17.01
7689,484999,771000,2014,65000,18.9
7690,185000,764000,2005,96000,18.9
7691,530000,1013000,2015,38000,21.21
7692,611000,1148000,2017,41615,18.7
7693,1035000,1980999,2017,27000,15.29
7694,517000,617000,2019,22000,26.6
7695,275000,967000,2014,110000,20.0
7696,550000,2328000,2013,58000,15.1
7697,450000,1176000,2015,120000,25.8
7698,1215000,2156000,2018,47800,14.8
7699,490000,931000,2016,58000,20.4
7700,925000,2491000,2015,80000,15.1
7701,550000,1008000,2016,40000,21.4
7702,1280000,2918000,2018,79774,13.68
7703,695000,1208000,2015,47700,17.21
7704,509000,826000,2018,38000,20.89
7705,300000,1126000,2014,120000,25.8
7706,240000,631000,2015,110000,23.1
7707,575000,1662000,2014,65000,15.0
7708,320000,606000,2016,50000,26.6
7709,1115000,2059000,2017,47000,19.67
7710,550000,848000,2017,32334,20.89
7711,650000,1208000,2014,20000,16.47
7712,580000,1013000,2017,40000,20.85
7713,725000,1302000,2016,125000,22.77
7714,550000,1278000,2016,19000,18.6
7715,1170000,2339000,2015,37000,16.0
7716,1600000,2921000,2016,70000,13.68
7717,795000,1402000,2018,11000,18.6
7718,500000,819000,2019,15000,23.84
7719,280000,778000,2015,110000,19.44
7720,546000,1278000,2017,50000,18.6
7721,665000,771000,2018,1700,18.9
7722,340000,1324000,2010,56660,18.5
7723,400000,719000,2015,40000,20.51
7724,615000,1648999,2016,62000,26.0
7725,635000,1208000,2018,16000,16.2
7726,770000,1805999,2016,80634,18.0
7727,175000,1680000,2008,110000,17.0
7728,350000,445000,2020,10000,22.05
7729,575000,994999,2017,42000,22.0
7730,539000,795000,2019,16000,23.84
7731,300000,1809000,2010,25000,16.2
7732,434999,622000,2017,54202,23.1
7733,625000,1208000,2015,7000,16.47
7734,649000,1337000,2014,74300,16.5
7735,543000,1144000,2017,59894,16.2
7736,465000,1177000,2015,77000,25.8
7737,450000,1402000,2011,40434,17.0
7738,484999,1582000,2015,100000,15.0
7739,590000,770000,2019,13900,18.9
7740,300000,1805999,2008,43639,12.0
7741,250000,933000,2013,60000,20.0
7742,399000,771000,2013,25981,20.36
7743,570000,1551000,2014,142000,15.0
7744,700000,1299000,2019,18000,18.6
7745,600000,771000,2017,37712,18.9
7746,475000,1003999,2015,58904,22.0
7747,550000,742000,2019,15000,18.9
7748,520000,1662000,2013,42605,15.0
7749,530000,1341000,2016,50000,18.6
7750,745000,2121000,2014,98000,12.05
7751,725000,1201000,2016,30685,24.7
7752,664000,1402000,2017,49000,18.6
7753,745000,2692000,2012,78000,19.5
7754,965000,1459000,2018,32387,22.77
7755,775000,1313000,2016,40000,15.63
7756,330000,733000,2013,63000,21.79
7757,625000,1645000,2015,28789,17.01
7758,540000,1336000,2015,45000,20.73
7759,420000,1603000,2013,60000,17.01
7760,310000,1680000,2009,61000,16.8
7761,505000,771000,2015,21000,18.9
7762,785000,1122000,2017,26000,21.4
7763,560000,1046000,2014,60000,19.1
7764,325000,1402000,2010,120000,17.0
7765,860000,2082000,2015,40000,21.38
7766,745000,1459000,2015,55524,22.77
7767,550000,1219000,2017,52000,22.54
7768,225000,981000,2012,70000,20.0
7769,335000,622000,2015,40000,21.63
7770,800000,1459000,2016,66000,22.77
7771,425000,701000,2017,16000,20.51
7772,1050000,2337000,2015,140000,16.0
7773,550000,764000,2015,65000,21.79
7774,540000,1402000,2014,40000,15.0
7775,725000,1416000,2016,76000,22.77
7776,340000,657000,2015,16560,18.9
7777,650000,1679000,2015,90000,25.1
7778,770000,1401000,2018,25000,18.6
7779,600000,2529000,2013,77000,22.7
7780,650000,1208000,2019,45000,17.74
7781,1060000,2229000,2015,79828,17.01
7782,850000,1374000,2017,33456,25.5
7783,525000,1755000,2015,87000,26.0
7784,1050000,2339000,2016,46100,16.0
7785,465000,685000,2018,16000,24.04
7786,470000,618000,2020,10000,23.01
7787,759000,1042000,2018,10001,21.4
7788,575000,1122000,2016,26208,21.01
7789,600000,1176000,2018,78000,24.7
7790,195000,469000,2012,52000,24.7
7791,440000,741000,2018,58000,18.9
7792,450000,700000,2015,52000,23.1
7793,575000,1208000,2016,49000,16.2
7794,520000,827000,2017,25000,23.84
7795,520000,898000,2018,18600,22.0
7796,710000,1122000,2018,60000,21.4
7797,680000,1208000,2017,26000,16.47
7798,395000,685000,2016,14183,22.3
7799,495000,931000,2014,14800,21.21
7800,795000,1805999,2016,77694,17.8
7801,325000,2525000,2009,76000,13.9
7802,667000,1202000,2018,60000,25.8
7803,775000,1662000,2018,17000,15.0
7804,500000,2655000,2008,90000,12.9
7805,350000,1042000,2011,75000,13.6
7806,790000,2103000,2015,59000,20.5
7807,150000,719000,2009,26000,18.9
7808,1080000,1735000,2019,28000,22.0
7809,625000,986000,2017,19000,20.4
7810,775000,1042000,2018,15000,21.4
7811,455000,742000,2014,24000,18.9
7812,1375000,2990000,2017,43000,13.68
7813,690000,1402000,2017,34004,18.6
7814,1025000,1811000,2018,17000,17.18
7815,540000,771000,2015,19526,18.9
7816,765000,1032000,2018,14506,22.0
7817,736000,1095000,2019,25000,21.4
7818,325000,719000,2014,70000,20.51
7819,250000,1119000,2011,63000,16.47
7820,575000,1032000,2016,63581,20.85
7821,330000,588000,2018,25000,25.17
7822,170000,709000,2010,100000,20.36
7823,725000,1208000,2016,78000,17.21
7824,325000,771000,2010,68000,16.95
7825,540000,741000,2019,10000,18.9
7826,200000,688000,2009,20000,18.9
7827,535000,852999,2018,10503,20.89
7828,1399000,1780999,2021,5000,0.0
7829,1138000,1805999,2017,12729,17.14
7830,400000,1718000,2012,100000,22.32
7831,530000,663000,2019,10000,18.9
7832,550000,1096000,2017,30000,18.7
7833,525000,1309000,2015,56490,22.54
7834,325000,498000,2014,19000,22.74
7835,200000,1333000,2010,100000,17.0
7836,575000,1805999,2012,58000,17.0
7837,885000,1314000,2018,21052,19.12
7838,440000,1630999,2014,68000,15.04
7839,430000,707000,2018,40000,20.51
7840,560000,742000,2017,9687,18.9
7841,480000,700000,2016,25000,23.1
7842,675000,1407000,2019,20000,17.0
7843,500000,1714999,2012,56527,15.04
7844,550000,986000,2020,10000,23.26
7845,715000,1698999,2016,56210,17.8
7846,1000000,1811000,2018,17000,17.18
7847,325000,1096000,2012,57000,16.7
7848,500000,172000,2006,78000,10.5
7849,900000,1720000,2017,40000,14.99
7850,450000,1025000,2013,28802,15.5
7851,635000,1183000,2015,55937,18.7
7852,733000,1423000,2018,70000,21.5
7853,550000,578000,2020,5000,21.7
7854,550000,771000,2016,45000,18.9
7855,749000,1284000,2016,64500,22.54
7856,700000,1372000,2019,10000,17.0
7857,611000,742000,2019,1200,18.9
7858,944999,1645000,2017,32200,17.1
7859,685000,1208000,2016,31000,16.47
7860,300000,1698999,2010,90000,17.0
7861,400000,660000,2016,100000,23.1
7862,325000,856000,2013,46584,15.6
7863,944999,1351000,2018,33000,19.12
7864,785000,1036000,2019,18005,18.1
7865,260000,1627000,2009,63000,17.0
7866,580000,1073000,2017,54000,21.4
7867,385000,1284000,2012,53000,21.9
7868,800000,1920000,2017,110000,15.4
7869,295000,874000,2015,27000,19.44
7870,475000,1336000,2013,65000,21.9
7871,365000,988000,2013,97358,20.0
7872,550000,1869000,2013,40000,14.0
7873,434999,617000,2018,57000,32.52
7874,750000,1122000,2017,43318,19.56
7875,300000,469000,2016,6800,24.7
7876,530000,1197000,2016,57000,22.54
7877,650000,1780000,2016,46000,26.0
7878,720000,1219000,2017,40000,17.03
7879,310000,480000,2017,20920,24.7
7880,1600000,2523000,2018,40000,14.62
7881,1300000,2491000,2015,85000,16.0
7882,451000,1645000,2011,54000,17.1
7883,1175000,2491000,2015,86000,16.0
7884,1140000,2231000,2017,33000,15.8
7885,910000,2082000,2015,51000,21.38
7886,600000,1559000,2015,31500,17.01
7887,650000,1714999,2016,27000,17.8
7888,380000,492000,2019,1500,15.37
7889,625000,1183000,2016,44480,19.0
7890,425000,990000,2013,57000,18.1
7891,450000,682000,2017,20000,23.1
7892,750000,1805999,2015,90000,18.0
7893,400000,1732999,2010,80000,16.8
7894,575000,1148000,2015,19567,18.7
7895,500000,1036000,2016,60000,21.4
7896,375000,672000,2014,39800,23.1
7897,325000,741000,2012,58500,16.95
7898,550000,834000,2018,33000,20.89
7899,821000,1561000,2018,12000,21.5
7900,459999,700000,2014,26000,23.1
7901,300000,618000,2018,50000,25.17
7902,800000,1090000,2020,18000,21.21
7903,400000,981000,2015,100000,25.83
7904,1180000,2172000,2017,90000,15.29
7905,700000,1144000,2016,24000,17.2
7906,650000,1805999,2014,60568,17.4
7907,365000,679000,2016,29000,20.51
7908,875000,1379000,2018,23962,17.0
7909,475000,700000,2015,15000,23.1
7910,725000,1698999,2016,49590,17.8
7911,265000,1869000,2006,122524,12.05
7912,300000,1498000,2012,100000,15.0
7913,680000,1336000,2015,50000,22.54
7914,275000,2525000,2009,66000,13.5
7915,520000,1066000,2015,20000,20.85
7916,860000,1208000,2017,28000,17.21
7917,450000,1811000,2011,47000,22.32
7918,390000,630000,2019,50000,31.79
7919,620000,856000,2018,43266,18.16
7920,515000,1401000,2014,100000,18.6
7921,751000,1844000,2016,78000,23.9
7922,265000,480000,2014,60000,22.74
7923,725000,1351000,2017,21000,20.73
7924,825000,1402000,2018,28061,15.0
7925,490000,1309000,2015,58000,22.54
7926,700000,1071000,2017,35000,21.21
7927,400000,700000,2015,40000,23.1
7928,395000,846000,2015,56000,19.44
