,Unnamed: 0,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,Brand
841,841,Ford Ecosport 2015-2021,650000,1313000,2017,Dealer,39601,First Owner,Petrol,Manual,15.9,Ford
842,842,Honda Amaze EX,450000,1024000,2015,Individual,28000,First Owner,Petrol,Manual,18.0,Honda
843,843,Volkswagen Vento Petrol,395000,1607999,2013,Dealer,56000,First Owner,Petrol,Manual,15.04,Volkswagen
844,844,Honda WR-V i-DTEC,800000,1319000,2017,Individual,80000,First Owner,Diesel,Manual,25.5,Honda
845,845,Datsun RediGO 1.0,300000,560000,2017,Individual,15000,First Owner,Petrol,Manual,22.5,Datsun
846,846,Honda Amaze E,500000,1024000,2018,Individual,30000,First Owner,Petrol,Manual,17.8,Honda
847,847,Maruti Wagon R,150000,712000,2008,Individual,100000,First Owner,Petrol,Manual,18.9,Maruti
848,848,Honda City i,700000,1755000,2015,Dealer,59000,First Owner,Diesel,Manual,26.0,Honda
849,849,Ford Figo Diesel,225000,952999,2011,Individual,160000,First Owner,Diesel,Manual,20.0,Ford
850,850,Maruti Wagon R,120000,707000,2009,Individual,102558,First Owner,Petrol,Manual,18.9,Maruti
851,851,Hyundai i10 Magna,190000,657000,2010,Dealer,35000,First Owner,Petrol,Manual,20.36,Hyundai
852,852,Maruti Swift Dzire,570000,637000,2019,Dealer,27000,First Owner,Petrol,Manual,19.95,Maruti
853,853,Mahindra Scorpio S4,851000,1992000,2016,Dealer,48500,First Owner,Diesel,Manual,15.4,Mahindra
854,854,Ford Ecosport 2015-2021,600000,1336000,2016,Individual,40000,First Owner,Diesel,Manual,22.77,Ford
855,855,Maruti Swift VXI,530000,898000,2019,Individual,20000,First Owner,Petrol,Manual,22.0,Maruti
856,856,Maruti Swift Dzire,385000,994999,2013,Dealer,78000,First Owner,Petrol,Manual,19.1,Maruti
857,857,Honda WR-V i-VTEC,850000,1091000,2019,Dealer,26000,First Owner,Petrol,Manual,17.5,Honda
858,858,Hyundai Creta 1.6,1300000,2029000,2018,Individual,35000,First Owner,Diesel,Manual,20.5,Hyundai
859,859,Maruti Swift VXI,484999,927000,2016,Dealer,24000,First Owner,Petrol,Manual,20.4,Maruti
860,860,Mahindra Bolero 2011-2019,600000,1047000,2016,Individual,100000,First Owner,Diesel,Manual,15.96,Mahindra
861,861,Renault KWID 1.0,360000,578000,2019,Dealer,5700,First Owner,Petrol,Manual,23.01,Renault
862,862,Hyundai Santro Era,475000,727000,2020,Individual,100,First Owner,Petrol,Manual,20.3,Hyundai
863,863,Hyundai Verna CRDi,698000,1829000,2017,Dealer,72000,First Owner,Diesel,Manual,24.0,Hyundai
864,864,Mahindra Scorpio Gateway,500000,1986000,2010,Individual,60000,First Owner,Diesel,Manual,13.5,Mahindra
865,865,Maruti Swift VXI,590000,898000,2018,Dealer,14000,First Owner,Petrol,Manual,22.0,Maruti
866,866,Ford Ecosport 2015-2021,750000,1348000,2017,Individual,70000,First Owner,Diesel,Manual,22.77,Ford
867,867,Maruti Wagon R,290000,712000,2016,Individual,120000,First Owner,Petrol,Manual,20.51,Maruti
868,868,Maruti Swift Dzire,420000,994999,2013,Dealer,33537,First Owner,Petrol,Manual,19.1,Maruti
869,869,Ford Ecosport 2015-2021,475000,1379000,2015,Dealer,75000,First Owner,Diesel,Manual,21.7,Ford
870,870,Mahindra Bolero GLX,150000,1069000,2004,Individual,15000,First Owner,Diesel,Manual,13.6,Mahindra
871,871,Hyundai Creta 1.6,825000,2059000,2017,Dealer,60000,First Owner,Petrol,Manual,15.8,Hyundai
872,872,Hyundai Creta 1.6,775000,2103000,2015,Dealer,70000,First Owner,Diesel,Manual,19.67,Hyundai
873,873,Tata Tigor 1.2,500000,871000,2017,Individual,25000,First Owner,Petrol,Manual,20.3,Tata
874,874,Ford Ecosport 2015-2021,540000,1279000,2015,Individual,50000,First Owner,Petrol,Manual,15.85,Ford
875,875,Tata Tiago 1.2,450000,768000,2017,Individual,10000,First Owner,Petrol,Manual,23.84,Tata
876,876,Ford Ecosport 2015-2021,780000,1336000,2016,Dealer,51303,First Owner,Diesel,Manual,23.0,Ford
877,877,Mahindra Bolero B4,561000,1069000,2015,Dealer,42135,First Owner,Diesel,Manual,21.0,Mahindra
878,878,Mahindra Scorpio 1.99,900000,1992000,2015,Individual,120000,First Owner,Diesel,Manual,15.4,Mahindra
879,879,Maruti Wagon R,250000,670000,2012,Individual,60000,First Owner,Petrol,Manual,18.9,Maruti
880,880,Hyundai i20 1.2,625000,1312000,2018,Individual,50000,First Owner,Petrol,Manual,18.6,Hyundai
881,881,Hyundai Verna 1.6,370000,1657000,2012,Individual,90000,First Owner,Diesel,Manual,22.32,Hyundai
882,882,Hyundai Verna 1.6,1025000,1652000,2018,Dealer,12000,First Owner,Petrol,Manual,17.1,Hyundai
883,883,Honda Amaze E,465000,1156000,2014,Dealer,27233,First Owner,Diesel,Manual,27.4,Honda
884,884,Honda Amaze Anniversary,340000,1137000,2013,Dealer,49364,First Owner,Diesel,Manual,25.8,Honda
885,885,Hyundai i20 Magna,650000,1346000,2019,Individual,18000,First Owner,Petrol,Manual,18.6,Hyundai
886,886,Hyundai Creta 1.6,950000,1993000,2016,Individual,70000,First Owner,Diesel,Manual,19.67,Hyundai
887,887,Maruti Swift Dzire,540000,1026000,2016,Individual,15000,First Owner,Petrol,Manual,20.85,Maruti
888,888,Ford Figo Diesel,300000,944999,2013,Dealer,62256,First Owner,Diesel,Manual,20.0,Ford
889,889,Honda Jazz 1.2,525000,1096000,2016,Dealer,34000,First Owner,Petrol,Manual,18.7,Honda
890,890,Hyundai i20 2015-2017,680000,1283000,2016,Individual,70000,First Owner,Diesel,Manual,22.54,Hyundai
891,891,Hyundai Creta 1.6,950000,2059000,2019,Trustmark Dealer,38280,First Owner,Petrol,Manual,15.29,Hyundai
892,892,Maruti Wagon R,100000,637000,2005,Individual,84000,First Owner,Petrol,Manual,14.0,Maruti
893,893,Ford Figo Titanium,575000,791000,2019,Trustmark Dealer,8073,First Owner,Petrol,Manual,20.4,Ford
894,894,Ford Ecosport 2015-2021,650000,1336000,2017,Individual,50000,First Owner,Diesel,Manual,23.0,Ford
895,895,Mahindra Scorpio VLS,400000,1978000,2010,Individual,158000,First Owner,Diesel,Automatic,11.79,Mahindra
896,896,Maruti Swift AMT,650000,898000,2019,Dealer,15000,First Owner,Petrol,Automatic,22.0,Maruti
897,897,Maruti Swift LXI,299000,898000,2012,Dealer,52000,First Owner,Petrol,Manual,18.6,Maruti
898,898,Hyundai Grand i10,475000,742000,2014,Dealer,49000,First Owner,Petrol,Automatic,18.9,Hyundai
899,899,Skoda Rapid 1.6,1035000,1582000,2019,Dealer,8500,First Owner,Petrol,Automatic,14.84,Skoda
900,900,Honda Jazz V,775000,1148000,2018,Dealer,19000,First Owner,Petrol,Automatic,18.2,Honda
901,901,Maruti Alto 800,270000,457000,2018,Individual,40000,First Owner,Petrol,Manual,24.7,Maruti
902,902,Honda Amaze S,450000,1176000,2014,Dealer,109000,First Owner,Diesel,Manual,25.8,Honda
903,903,Honda WR-V i-DTEC,835000,1319000,2017,Individual,90000,First Owner,Diesel,Manual,25.5,Honda
904,904,Skoda Rapid 1.6,625000,1582000,2015,Dealer,28800,First Owner,Petrol,Automatic,14.3,Skoda
905,905,Mahindra XUV500 W7,1325000,2339000,2018,Dealer,21000,First Owner,Diesel,Manual,15.1,Mahindra
906,906,Honda City i,660000,1698999,2016,Dealer,56000,First Owner,Petrol,Manual,17.8,Honda
907,907,Hyundai Grand i10,600000,722000,2019,Individual,40000,First Owner,Petrol,Manual,18.9,Hyundai
908,908,Honda City 1.5,370000,1714999,2010,Dealer,70000,First Owner,Petrol,Manual,17.0,Honda
909,909,Volkswagen Polo 2015-2019,325000,1175000,2013,Dealer,48000,First Owner,Petrol,Manual,18.78,Volkswagen
910,910,Maruti Celerio ZXI,465000,660000,2018,Dealer,15978,First Owner,Petrol,Manual,23.1,Maruti
911,911,Honda City i,595000,1710000,2015,Dealer,87828,First Owner,Petrol,Manual,17.4,Honda
912,912,Hyundai Elantra 1.6,1375000,2531000,2016,Dealer,32000,First Owner,Diesel,Automatic,18.23,Hyundai
913,913,Mahindra XUV500 W4,1200000,2307000,2018,Individual,30000,First Owner,Diesel,Manual,16.0,Mahindra
914,914,Maruti Wagon R,200000,733000,2010,Dealer,102000,First Owner,Petrol,Manual,20.52,Maruti
915,915,Datsun GO Plus,450000,814000,2016,Individual,30000,First Owner,Petrol,Manual,19.44,Datsun
916,916,Maruti Baleno Zeta,650000,1073000,2017,Individual,6700,First Owner,Petrol,Manual,21.4,Maruti
917,917,Mahindra Scorpio M2DI,499000,1864999,2011,Dealer,88000,First Owner,Diesel,Manual,13.5,Mahindra
918,918,Honda Amaze EX,560000,1025000,2014,Individual,25000,First Owner,Petrol,Manual,18.0,Honda
919,919,Maruti Swift VXI,160000,931000,2006,Dealer,67000,First Owner,Petrol,Manual,16.1,Maruti
920,920,Hyundai i20 1.2,575000,1323000,2014,Dealer,74000,First Owner,Petrol,Manual,17.0,Hyundai
921,921,Hyundai Elantra 2.0,969999,2354000,2017,Dealer,21000,First Owner,Petrol,Manual,14.59,Hyundai
922,922,Mahindra Scorpio VLS,475000,1968000,2011,Individual,230000,First Owner,Diesel,Automatic,11.79,Mahindra
923,923,Maruti Wagon R,310000,618000,2014,Dealer,89000,First Owner,CNG,Manual,32.52,Maruti
924,924,Hyundai Creta 1.6,1300000,2080000,2018,Individual,70000,First Owner,Diesel,Manual,20.5,Hyundai
925,925,Hyundai i20 Era,450000,1283000,2013,Dealer,57000,First Owner,Diesel,Manual,22.54,Hyundai
926,926,Maruti Celerio ZXI,440000,631000,2017,Individual,15000,First Owner,Petrol,Manual,23.1,Maruti
927,927,Hyundai Creta 1.6,1025000,2045000,2015,Dealer,45000,First Owner,Diesel,Automatic,17.01,Hyundai
928,928,Hyundai Santro Era,425000,720000,2019,Individual,20000,First Owner,Petrol,Manual,20.3,Hyundai
929,929,Maruti Swift AMT,670000,930000,2018,Dealer,13000,First Owner,Petrol,Automatic,22.0,Maruti
930,930,Hyundai i20 1.2,490000,1324000,2015,Dealer,42000,First Owner,Petrol,Manual,18.5,Hyundai
931,931,Maruti Ciaz Delta,919999,1351000,2018,Dealer,15700,First Owner,Petrol,Automatic,20.28,Maruti
932,932,Volkswagen Vento 1.2,525000,1630999,2015,Dealer,50000,First Owner,Petrol,Automatic,18.19,Volkswagen
933,933,Maruti Ciaz VXi,675000,1306000,2016,Dealer,48448,First Owner,Petrol,Manual,20.73,Maruti
934,934,Honda City ZX,1185000,1698999,2018,Dealer,21000,First Owner,Petrol,Automatic,17.4,Honda
935,935,Datsun RediGO A,315000,632000,2019,Dealer,14322,First Owner,Petrol,Manual,22.7,Datsun
936,936,Honda City i,750000,1710000,2016,Dealer,64029,First Owner,Petrol,Manual,17.8,Honda
937,937,Maruti Wagon R,450000,717000,2016,Dealer,29000,First Owner,Petrol,Automatic,20.51,Maruti
938,938,Renault KWID 1.0,295000,668000,2016,Dealer,95518,First Owner,Petrol,Manual,23.01,Renault
939,939,Maruti Wagon R,325000,720000,2014,Dealer,25978,First Owner,Petrol,Manual,18.9,Maruti
940,940,Ford Ecosport 2015-2021,1145000,1314000,2019,Dealer,15000,First Owner,Petrol,Automatic,14.8,Ford
941,941,Honda Amaze E,550000,1035000,2016,Dealer,45000,First Owner,Petrol,Manual,18.0,Honda
942,942,Tata Tiago 2019-2020,530000,775000,2019,Individual,15000,First Owner,Petrol,Manual,23.84,Tata
943,943,Maruti Celerio ZXI,500000,660000,2017,Individual,25000,First Owner,Petrol,Automatic,23.1,Maruti
944,944,Maruti Ciaz Delta,765000,1351000,2018,Dealer,30000,First Owner,Petrol,Manual,20.65,Maruti
945,945,Maruti Celerio Green,360000,645000,2014,Dealer,66000,First Owner,CNG,Manual,31.79,Maruti
946,946,Jeep Compass 1.4,1335000,2981000,2018,Dealer,17500,First Owner,Petrol,Manual,16.0,Jeep
947,947,Tata Tiago 1.2,445000,819000,2017,Dealer,28000,First Owner,Petrol,Manual,23.84,Tata
948,948,Maruti Wagon R,200000,719000,2009,Dealer,87000,First Owner,Petrol,Manual,18.9,Maruti
949,949,Mahindra XUV500 R,1300000,2307000,2015,Individual,110000,First Owner,Diesel,Manual,16.0,Mahindra
950,950,Honda City 1.5,300000,1710000,2010,Individual,80000,First Owner,Petrol,Automatic,16.8,Honda
951,951,Honda City VX,1275000,1698999,2019,Dealer,11200,First Owner,Petrol,Automatic,17.4,Honda
952,952,Mahindra Scorpio S2,825000,1864999,2014,Dealer,46000,First Owner,Diesel,Manual,15.4,Mahindra
953,953,Jeep Compass 1.4,1499000,2981000,2017,Dealer,21000,First Owner,Petrol,Automatic,14.1,Jeep
954,954,Datsun RediGO A,320000,556000,2019,Individual,10000,First Owner,Petrol,Manual,22.7,Datsun
955,955,Renault KWID AMT,365000,654000,2017,Dealer,19000,First Owner,Petrol,Automatic,24.04,Renault
956,956,Volkswagen Vento Petrol,355000,1630999,2012,Dealer,45000,First Owner,Petrol,Manual,15.04,Volkswagen
957,957,Hyundai Verna CRDi,980000,1811000,2017,Dealer,51000,First Owner,Diesel,Automatic,22.0,Hyundai
958,958,Maruti Swift Dzire,650000,1032000,2017,Individual,20000,First Owner,Petrol,Manual,21.21,Maruti
959,959,Ford Figo Petrol,295000,823000,2012,Individual,25000,First Owner,Petrol,Manual,15.6,Ford
960,960,Datsun RediGO 1.0,254999,571000,2017,Dealer,45000,First Owner,Petrol,Manual,22.5,Datsun
961,961,Honda Jazz 1.2,700000,1148000,2017,Individual,15000,First Owner,Petrol,Manual,18.7,Honda
962,962,Maruti Eeco 7,335000,528000,2013,Dealer,55000,First Owner,Petrol,Manual,15.37,Maruti
963,963,Maruti Alto 800,264000,469000,2016,Individual,60000,First Owner,Petrol,Manual,22.74,Maruti
964,964,Maruti Swift VVT,525000,923000,2016,Dealer,20000,First Owner,Petrol,Manual,22.0,Maruti
965,965,Maruti Celerio VXI,395000,657000,2016,Dealer,52250,First Owner,Petrol,Manual,23.1,Maruti
966,966,Ford Ecosport 2015-2021,650000,1371000,2016,Individual,70000,First Owner,Diesel,Manual,22.77,Ford
967,967,Hyundai i20 Sportz,470000,1255000,2014,Individual,30000,First Owner,Petrol,Manual,18.6,Hyundai
968,968,Maruti Ignis 1.2,600000,844000,2019,Dealer,8500,First Owner,Petrol,Manual,20.89,Maruti
969,969,Hyundai i20 1.2,635000,1323000,2017,Individual,25000,First Owner,Petrol,Manual,18.6,Hyundai
970,970,Hyundai Elantra CRDi,875000,2531000,2015,Dealer,59000,First Owner,Diesel,Manual,22.7,Hyundai
971,971,Maruti Swift Dzire,450000,720000,2017,Individual,110000,First Owner,CNG,Manual,19.0,Maruti
972,972,Datsun redi-GO AMT,375000,632000,2018,Dealer,5986,First Owner,Petrol,Automatic,22.0,Datsun
973,973,Hyundai Creta 1.6,1000000,2082000,2016,Dealer,20000,First Owner,Diesel,Manual,19.67,Hyundai
974,974,Hyundai Verna 1.6,700000,1809000,2014,Individual,100000,First Owner,Diesel,Manual,22.32,Hyundai
975,975,Mahindra Bolero ZLX,690000,1074000,2015,Dealer,59627,First Owner,Diesel,Manual,13.6,Mahindra
976,976,Isuzu D-Max V-Cross,1200000,2379000,2018,Individual,120000,First Owner,Diesel,Manual,12.4,Isuzu
977,977,Hyundai i20 1.2,600000,1324000,2015,Dealer,18000,First Owner,Petrol,Manual,18.6,Hyundai
978,978,Maruti Ertiga VXI,815000,1230000,2018,Individual,62000,First Owner,Petrol,Manual,19.34,Maruti
979,979,Hyundai Verna 1.6,450000,1811000,2012,Individual,55000,First Owner,Diesel,Manual,22.32,Hyundai
980,980,Hyundai i20 Asta,325000,1324000,2011,Individual,115000,First Owner,Petrol,Manual,18.5,Hyundai
981,981,Mahindra KUV 100,400000,864000,2016,Individual,53000,First Owner,Petrol,Manual,18.15,Mahindra
982,982,Hyundai i20 Asta,589000,1324000,2015,Dealer,31695,First Owner,Petrol,Manual,18.6,Hyundai
983,983,Hyundai i20 1.2,319000,1324000,2011,Dealer,25590,First Owner,Petrol,Manual,17.0,Hyundai
984,984,Maruti Wagon R,285000,720000,2012,Dealer,42710,First Owner,Petrol,Manual,18.9,Maruti
985,985,Honda Jazz V,740000,1145000,2018,Individual,30000,First Owner,Petrol,Manual,18.2,Honda
986,986,Mahindra XUV500 W4,775000,2339000,2014,Dealer,43943,First Owner,Diesel,Manual,15.1,Mahindra
987,987,Maruti Wagon R,380000,719000,2014,Individual,43000,First Owner,Petrol,Manual,20.51,Maruti
988,988,Hyundai Grand i10,450000,741000,2016,Dealer,29901,First Owner,Petrol,Manual,18.9,Hyundai
989,989,Mahindra XUV500 AT,1300000,2337000,2016,Dealer,49000,First Owner,Diesel,Automatic,16.0,Mahindra
990,990,Maruti Alto 800,210000,469000,2015,Individual,70000,First Owner,Petrol,Manual,22.74,Maruti
991,991,Mahindra Thar CRDe,850000,1629000,2018,Individual,40000,First Owner,Diesel,Manual,16.55,Mahindra
992,992,Volkswagen Vento 1.2,690000,1630999,2016,Dealer,43000,First Owner,Petrol,Automatic,18.19,Volkswagen
993,993,Mercedes-Benz C-Class C,899000,164000,2010,Dealer,78000,First Owner,Petrol,Automatic,11.74,Mercedes-Benz
994,994,Maruti Wagon R,175000,720000,2008,Dealer,80000,First Owner,Petrol,Manual,18.9,Maruti
995,995,Hyundai i20 Asta,535000,1324000,2015,Individual,52000,First Owner,Petrol,Manual,18.6,Hyundai
996,996,Maruti Alto 800,254999,469000,2015,Individual,34000,First Owner,Petrol,Manual,22.74,Maruti
997,997,Honda Amaze VX,434999,1177000,2013,Dealer,164000,First Owner,Diesel,Manual,25.8,Honda
998,998,Renault KWID 1.0,360000,665000,2017,Dealer,33000,First Owner,Petrol,Manual,23.01,Renault
999,999,Maruti Swift AMT,630000,930000,2018,Individual,25000,First Owner,Petrol,Automatic,22.0,Maruti
1000,1000,Hyundai i20 1.2,320000,1324000,2011,Dealer,80000,First Owner,Petrol,Manual,18.5,Hyundai
1001,1001,Maruti Celerio ZXI,484999,660000,2017,Dealer,15500,First Owner,Petrol,Automatic,23.1,Maruti
1002,1002,Ford Ecosport 2015-2021,978999,1371000,2019,Individual,67000,First Owner,Diesel,Manual,23.0,Ford
1003,1003,Maruti Wagon R,450000,629000,2015,Individual,50000,First Owner,CNG,Manual,26.6,Maruti
1004,1004,Hyundai Grand i10,540000,741000,2016,Dealer,40125,First Owner,Petrol,Manual,18.9,Hyundai
1005,1005,Hyundai Grand i10,575000,742000,2019,Individual,15000,First Owner,Petrol,Manual,18.9,Hyundai
1006,1006,Ford Ecosport 2015-2021,700000,1348000,2017,Individual,26000,First Owner,Diesel,Manual,23.0,Ford
1007,1007,Maruti Wagon R,175000,733000,2008,Dealer,55000,First Owner,Petrol,Manual,21.79,Maruti
1008,1008,Maruti Wagon R,110000,733000,2005,Dealer,138008,First Owner,Petrol,Manual,18.9,Maruti
1009,1009,Honda Amaze E,575000,1024000,2018,Dealer,41612,First Owner,Petrol,Manual,17.8,Honda
1010,1010,Hyundai Santro DX,120000,720000,2007,Individual,50000,First Owner,Petrol,Manual,0.0,Hyundai
1011,1011,Hyundai i20 1.4,325000,1324000,2011,Dealer,89000,First Owner,Petrol,Automatic,15.0,Hyundai
1012,1012,Mahindra XUV500 W8,600000,2337000,2012,Individual,200000,First Owner,Diesel,Manual,15.1,Mahindra
1013,1013,Maruti Celerio VXI,445000,672000,2016,Dealer,16000,First Owner,Petrol,Automatic,23.1,Maruti
1014,1014,Hyundai Verna SX,495000,1811000,2012,Dealer,71452,First Owner,Diesel,Automatic,19.08,Hyundai
1015,1015,Ford Figo 1.5D,550000,969000,2015,Dealer,52000,First Owner,Diesel,Manual,25.83,Ford
1016,1016,Ford Ecosport 2015-2021,800000,1372000,2015,Individual,60000,First Owner,Diesel,Manual,22.77,Ford
1017,1017,Honda City i,850000,1739000,2016,Individual,100000,First Owner,Diesel,Manual,26.0,Honda
1018,1018,Renault KWID RXT,299000,665000,2016,Individual,35000,First Owner,Petrol,Manual,25.17,Renault
1019,1019,Tata Tiago 2019-2020,310000,827000,2018,Dealer,14902,First Owner,Petrol,Manual,23.84,Tata
1020,1020,Maruti Swift Dzire,470000,1032000,2013,Individual,21000,First Owner,Petrol,Manual,17.5,Maruti
1021,1021,Honda Amaze E,390000,1146000,2013,Dealer,54642,First Owner,Diesel,Manual,25.8,Honda
1022,1022,Hyundai i10 Sportz,290000,742000,2010,Dealer,77739,First Owner,Petrol,Automatic,16.95,Hyundai
1023,1023,Hyundai Grand i10,596000,742000,2018,Dealer,31025,First Owner,Petrol,Automatic,18.9,Hyundai
1024,1024,Volkswagen Vento 1.6,875000,1630999,2019,Dealer,4200,First Owner,Petrol,Manual,15.04,Volkswagen
1025,1025,Mahindra E Verito,944999,1111000,2020,Dealer,2746,First Owner,Electric,Automatic,0.0,Mahindra
1026,1026,Hyundai i20 1.2,310000,1323000,2012,Individual,90000,First Owner,Petrol,Manual,17.0,Hyundai
1027,1027,Ford Figo 1.2P,355000,844000,2015,Dealer,20319,First Owner,Petrol,Manual,18.16,Ford
1028,1028,Hyundai i20 2015-2017,540000,1323000,2016,Individual,50000,First Owner,Petrol,Manual,18.6,Hyundai
1029,1029,Hyundai Creta 1.6,1175000,2053000,2017,Dealer,45000,First Owner,Petrol,Automatic,13.0,Hyundai
1030,1030,Maruti Wagon R,350000,719000,2016,Individual,60000,First Owner,Petrol,Manual,20.51,Maruti
1031,1031,Hyundai i20 Magna,325000,1324000,2013,Individual,33000,First Owner,Petrol,Manual,18.5,Hyundai
1032,1032,Mahindra XUV500 W4,925000,2339000,2015,Individual,57000,First Owner,Diesel,Manual,16.0,Mahindra
1033,1033,Maruti Ciaz VXi,555000,1351000,2014,Dealer,43612,First Owner,Petrol,Manual,20.73,Maruti
1034,1034,Hyundai i20 Diesel,840000,1284000,2018,Dealer,49000,First Owner,Diesel,Manual,22.54,Hyundai
1035,1035,Honda City i,950000,1698999,2017,Dealer,19900,First Owner,Petrol,Manual,17.8,Honda
1036,1036,Maruti Baleno Delta,570000,1073000,2015,Dealer,47000,First Owner,Petrol,Manual,21.4,Maruti
1037,1037,Maruti Wagon R,275000,629000,2011,Dealer,75000,First Owner,CNG,Manual,26.6,Maruti
1038,1038,Tata Tiago 1.2,490000,795000,2019,Individual,35000,First Owner,Petrol,Manual,23.84,Tata
1039,1039,Ford Figo 1.5D,400000,966000,2016,Individual,145000,First Owner,Diesel,Manual,25.83,Ford
